a_user_id,words,distance,booksperuser,Vocabulary Size,missingwords,missing words %,,,
A1J5XTGR7TO9ZC,259,1.401355027,55,452,741,74.1,,,
A1T24CW443O0XE,259,1.34631078,148,446,741,74.1,,,
A3EFPKMVLAL99F,259,1.314870194,32,397,741,74.1,,,
A3GO2NJ0KTUOAF,259,1.420986228,146,598,741,74.1,,,
A1KRIM5H4D8GG2,259,1.292323113,66,499,741,74.1,,,
AJZZTJLJ8O9O9,259,1.287277207,36,469,741,74.1,,,
A1Y0RAZGK2HIRM,259,1.317857288,44,438,741,74.1,,,
A1VDXE2UOLGW0P,259,1.34391949,59,442,741,74.1,,,
A3TJOBVQ95HK9Z,259,1.390372958,211,413,741,74.1,,,
A1OBYQB2057QE2,259,1.400620488,47,464,741,74.1,,,
A2WBIYMFD3SCCX,259,1.326464141,59,447,741,74.1,,,
A25DA2MY42IEKI,259,1.438418838,90,432,741,74.1,,,
A3BZXCM7XQ7XHN,258,1.345957601,75,463,742,74.2,,,
A1SWAKSLI3L4KR,258,1.325778857,36,407,742,74.2,,,
A3IV2YB3PZPF2H,258,1.293018458,41,423,742,74.2,,,
A2L089X345ZTDN,258,1.31423723,40,395,742,74.2,,,
AWW0JYDYOFH1R,258,1.352547283,47,474,742,74.2,,,
ATS2F36AZCAU5,258,1.341996985,36,433,742,74.2,,,
APOU3MZ74UF2V,258,1.596832783,39,925,742,74.2,,,
AWPN0LDV9K9BR,258,1.35227123,30,477,742,74.2,,,
A139B1KLIJM6CR,258,1.364637118,35,431,742,74.2,,,
AW6LFD2DHBF4L,258,1.367629027,99,526,742,74.2,,,
A1ZKGY7XFSIILM,258,1.344922645,92,455,742,74.2,,,
AIG0I95Q2H1GF,258,1.327380215,56,458,742,74.2,,,
A3ETUBMI2F5I1G,258,1.377275326,79,454,742,74.2,,,
A23WXIH3F1NBW8,258,1.315642087,34,485,742,74.2,,,
A2J20HM8TIMEVC,258,1.33406947,31,461,742,74.2,,,
A31FTJRM7LUJPU,258,1.380243851,30,427,742,74.2,,,
A276H8QA2NYB2,258,1.437680701,31,501,742,74.2,,,
A1PH7S0NFZZXKC,258,1.283267082,32,418,742,74.2,,,
AUUAO4R33MU8H,258,1.449907136,35,516,742,74.2,,,
A219INGTY906AZ,258,1.296898293,31,396,742,74.2,,,
A35DL4AZVRLAY5,258,1.330142282,54,442,742,74.2,,,
A2GYUODVNK4JFF,258,1.32928828,35,473,742,74.2,,,
A3O9QYZEQ53NP2,258,1.31014825,48,477,742,74.2,,,
A3IIRUQ6FWTRJO,258,1.314403734,32,465,742,74.2,,,
A2H8W05KTHYG8O,258,1.379573326,31,414,742,74.2,,,
A88Y69YBAOH8U,258,1.324272194,33,417,742,74.2,,,
A20FMJRWN2C5AG,258,1.408268439,38,554,742,74.2,,,
A1C0531L33QTXV,258,1.345069881,33,501,742,74.2,,,
ANE1XM5DJFMRS,258,1.354625022,43,424,742,74.2,,,
AE0725HE8XMWY,258,1.368414067,61,549,742,74.2,,,
A2H08Q7AT8HV86,258,1.331445637,83,454,742,74.2,,,
A2UXGOTJI7OY1N,258,1.324731382,39,456,742,74.2,,,
A3NNID055ML2OF,258,1.327684817,41,444,742,74.2,,,
A30WO34C02XRRZ,258,1.301810899,33,447,742,74.2,,,
A2GVJ53SUWUDV7,258,1.328336174,40,468,742,74.2,,,
AA4DQ1BTFMVGA,258,1.364296486,43,557,742,74.2,,,
A1UZGFAL7ODO2K,258,1.327993826,34,434,742,74.2,,,
A3V2EZ6MA32FF6,258,1.392852687,31,426,742,74.2,,,
A3NXNRQTNBL8Q5,258,1.334832314,36,496,742,74.2,,,
A1ES8ZUUFP5XD7,258,1.390333406,44,509,742,74.2,,,
A1CV196LJ1M38K,258,1.284113928,49,423,742,74.2,,,
A2LEM8KGVS8ZZR,258,1.316847033,33,411,742,74.2,,,
A1SX8EDVGBIDVA,258,1.32347342,36,578,742,74.2,,,
A2IX78SEP2XHA,258,1.344518741,73,427,742,74.2,,,
A38QU3M7AZ4A38,258,1.372407402,69,503,742,74.2,,,
A11KUSVXKJTR6W,258,1.316994692,47,452,742,74.2,,,
A1B5SCVST5702T,258,1.312201928,33,430,742,74.2,,,
A3Q6OHCNN5DREU,258,1.346473016,31,483,742,74.2,,,
A3IUPPVYSXT1,258,1.322034107,31,375,742,74.2,,,
A3N7OJCEGE9G7F,258,1.371945752,32,459,742,74.2,,,
A8KI4E3TC2T0,258,1.284544395,32,430,742,74.2,,,
A2WUONNJZEIXF2,258,1.354996845,74,444,742,74.2,,,
AHRYGZ88RPTI6,258,1.463843653,50,554,742,74.2,,,
ASIECA0YOBLG3,258,1.337135416,33,473,742,74.2,,,
A14RTJHPFUCPNW,258,1.324855294,30,409,742,74.2,,,
A283W38WV5AYY2,258,1.370241221,42,509,742,74.2,,,
A33TTM8GBNN1P0,258,1.449665573,37,602,742,74.2,,,
A1S9MVWQHME597,257,1.312416983,32,414,743,74.3,,,
A389KB91I7745C,257,1.380138291,55,440,743,74.3,,,
A1BU6FK3Y3RWYM,257,1.295550736,41,391,743,74.3,,,
A16SQMTMGC4ZDM,257,1.303580532,41,456,743,74.3,,,
A3J3UTO6GO4T2B,257,1.282385973,42,406,743,74.3,,,
A1JLCZ2QJZLF7M,257,1.274860458,32,413,743,74.3,,,
A1HW0LDQKYH6TQ,257,1.304892251,67,472,743,74.3,,,
A78M30OHF34LB,257,1.341713121,92,510,743,74.3,,,
A12ASPIW3SR9BI,257,1.354671284,48,479,743,74.3,,,
A1OQTH4V02JHGA,257,1.377816151,66,417,743,74.3,,,
A24WKOS7B5SLVA,257,1.3275921,69,470,743,74.3,,,
A19NQUINOBMV03,257,1.289541738,30,399,743,74.3,,,
A8BIXFRGO1H9N,257,1.410085067,31,422,743,74.3,,,
A2Z7GCH8EENZ5N,257,1.373781583,50,549,743,74.3,,,
A1TDBB0C6XDTEY,257,1.353111575,47,470,743,74.3,,,
A2SDDPQMTD6920,257,1.380142968,30,514,743,74.3,,,
AD8N1U7QZ8L2I,257,1.357413235,68,569,743,74.3,,,
AIEJ0TJES36C6,257,1.307272309,41,454,743,74.3,,,
AVC89VGX9U9BX,257,1.358377616,37,430,743,74.3,,,
ALEH8VDEKEEFF,257,1.321079551,30,474,743,74.3,,,
A6GEHLD92Y2C5,257,1.347936321,36,433,743,74.3,,,
A2T2EAAF711XDZ,257,1.317008903,36,510,743,74.3,,,
ALFGUMMTD7M4R,257,1.309291739,124,375,743,74.3,,,
A266OWG2EMVTRF,257,1.335948871,70,428,743,74.3,,,
A3A1R01UJXLTP3,257,1.313206251,76,477,743,74.3,,,
AXDFVJGQDLCZ4,257,1.407030281,57,567,743,74.3,,,
A3J031ZOL7M101,257,1.301231065,49,493,743,74.3,,,
AH902YWBXUEZ0,257,1.312193261,30,377,743,74.3,,,
A2RQ3W2CL0F8Z2,257,1.359368566,39,427,743,74.3,,,
ABTVUEZP2EA46,257,1.384719943,58,517,743,74.3,,,
A1DSRLT9POK1PI,257,1.375802647,54,461,743,74.3,,,
A23TGI02RB7JC,257,1.288219392,32,399,743,74.3,,,
A1BS0188QZFE71,257,1.322396927,39,483,743,74.3,,,
A38UYUQVUINLNW,257,1.333965342,35,478,743,74.3,,,
A26DIM2KQY83C8,257,1.357511129,46,448,743,74.3,,,
AV52XY3L7YZIQ,257,1.341842687,87,519,743,74.3,,,
A37A96SIZK3AP7,257,1.357726187,46,499,743,74.3,,,
A2L5YHCPCB9LES,257,1.382614226,140,593,743,74.3,,,
A1UA7XBJTBGNID,257,1.373462622,45,463,743,74.3,,,
A1GS64F4KVIHTY,257,1.298586841,31,466,743,74.3,,,
A2L98DITN3J1Q1,257,1.422641686,36,449,743,74.3,,,
A6ERJM6WBLMLO,257,1.311027145,44,434,743,74.3,,,
A1FZ8Y8JN2XNX2,257,1.39269498,43,464,743,74.3,,,
A39XAFIAH9ZQHW,257,1.401406937,39,437,743,74.3,,,
A3VZEQDE2YDHLP,257,1.317535448,65,437,743,74.3,,,
A2SOTLPKKIMLMB,257,1.29537908,31,418,743,74.3,,,
A1T1WPIDNR53K3,257,1.30890442,33,407,743,74.3,,,
AGC4GRS3G059U,257,1.335282385,32,476,743,74.3,,,
AV48RVGOS8OI1,257,1.408685829,48,490,743,74.3,,,
A2UFQUX5WH8UUX,257,1.31964321,51,438,743,74.3,,,
A2UNW8I8OPL1ZV,257,1.339240158,30,486,743,74.3,,,
A2DIX1VZU1CNPW,257,1.373646143,98,487,743,74.3,,,
A3EZIP6YQX5J8Q,257,1.352885762,31,388,743,74.3,,,
A3VPQLKGJO22OQ,257,1.436110277,33,598,743,74.3,,,
A1K6HXY86M84PC,257,1.312291249,30,402,743,74.3,,,
A283WNKO861U7A,257,1.324328042,35,382,743,74.3,,,
A1QTPFBX4ML5MB,257,1.320966019,42,429,743,74.3,,,
A37FQAUDFFR3RC,257,1.317539116,31,439,743,74.3,,,
AT3ENK4EPOLSN,257,1.351007728,52,440,743,74.3,,,
A278S61JJ5Y95L,257,1.568432297,70,512,743,74.3,,,
A2K4EBT4G7DQMF,257,1.372698552,33,489,743,74.3,,,
A39ZIJZNXGRVY8,257,1.318174768,54,430,743,74.3,,,
A3I4LMD8F0DEQ,257,1.358718624,46,619,743,74.3,,,
A34YXOLGCOA28W,257,1.285388587,42,417,743,74.3,,,
AOD0KRO374ZG6,257,1.373945386,121,576,743,74.3,,,
A2T3L8IO1SJ4C4,257,1.339446883,60,470,743,74.3,,,
A32WBHL13SAOU8,257,1.315443579,43,451,743,74.3,,,
A3OP3EF73FOXAI,257,1.289666568,31,460,743,74.3,,,
A1Z6VSE6OBDLZ0,256,1.326280286,31,435,744,74.4,,,
A1VLCAZYFQMOGN,256,1.308846756,41,443,744,74.4,,,
A3CPPW0HUC07YS,256,1.360762736,31,480,744,74.4,,,
ALXQZCF6IFNVI,256,1.299599778,35,401,744,74.4,,,
A2WE2169339JUQ,256,1.358245468,67,491,744,74.4,,,
A19CIREMFZDSXY,256,1.33544481,38,399,744,74.4,,,
A2KTO5V5HYB3SJ,256,1.363618795,30,495,744,74.4,,,
AB4MC1XC0T5XX,256,1.349553201,75,386,744,74.4,,,
A1E2J337X271MZ,256,1.368666038,41,469,744,74.4,,,
A1ODKLMFP3Q7H1,256,1.339712632,45,500,744,74.4,,,
A1YI4LRHZDTF4R,256,1.348337811,49,517,744,74.4,,,
A14O0KGU3CI7Q1,256,1.34478714,56,571,744,74.4,,,
A1VT1VWNMHM6ZJ,256,1.365398394,49,496,744,74.4,,,
A38GTWP8DC82GT,256,1.341131312,123,428,744,74.4,,,
A274F84FGT8D6O,256,1.348070696,47,515,744,74.4,,,
A2N4BVRRIJQACW,256,1.337100881,35,476,744,74.4,,,
A1M28C2N4GEHRK,256,1.358167855,64,460,744,74.4,,,
A1S505K01LCE63,256,1.385673442,65,472,744,74.4,,,
A21E9WYYXB918A,256,1.361307654,41,431,744,74.4,,,
AC1CDPBOCK283,256,1.285620556,31,439,744,74.4,,,
A1V2CQVTRMDLYD,256,1.307063506,33,419,744,74.4,,,
A3IHF01MRDIUEU,256,1.332956665,30,395,744,74.4,,,
A3OYO3Z2CHIHFS,256,1.407804543,39,537,744,74.4,,,
A7ZZRXHWLZ1FL,256,1.317794353,92,507,744,74.4,,,
A2R9XMYJND2FAQ,256,1.315460914,50,391,744,74.4,,,
A6A6961MWVPVC,256,1.287212982,33,435,744,74.4,,,
AXYHN7EAAVIVV,256,1.391490633,39,450,744,74.4,,,
A2RDORKSG0Z9LX,256,1.351301627,70,515,744,74.4,,,
A2CIQ1E59GZCX3,256,1.324888597,32,429,744,74.4,,,
A36WZLPU9XJ9FP,256,1.300420098,42,434,744,74.4,,,
A1UY3ARQA5URI1,256,1.319915078,44,444,744,74.4,,,
A2V8LF91FM60XS,256,1.313066213,46,458,744,74.4,,,
AA0DNLPQ36ATO,256,1.343754049,30,394,744,74.4,,,
AGTHOGM40LSDE,256,1.346620228,38,489,744,74.4,,,
A3UGOFDX2GW1UO,256,1.312132704,38,442,744,74.4,,,
A1QE69Q0176W37,256,1.374083065,31,476,744,74.4,,,
A1SBY322HL3ZNU,256,1.32711405,58,479,744,74.4,,,
A1WIJXP1T0SC8E,256,1.346342327,35,417,744,74.4,,,
A2AHZ1N06YM7WP,256,1.351910618,48,479,744,74.4,,,
A1I74V66T3LYOP,256,1.35212571,116,477,744,74.4,,,
A1OKMWO9EN4XQR,256,1.343541447,35,452,744,74.4,,,
A31BD79NMTTM76,256,1.379585825,99,510,744,74.4,,,
A3A0A6WUTX14UC,256,1.33661994,35,452,744,74.4,,,
A3CUQK55UF0DWE,256,1.473097123,50,531,744,74.4,,,
A38K6QXAW5BIW2,256,1.36803178,33,543,744,74.4,,,
A350Y4L5YNOUDP,256,1.417668202,180,489,744,74.4,,,
A2U3O8DZM77GVR,256,1.306631368,35,401,744,74.4,,,
A2DT6NVG11IEN4,256,1.382005857,141,514,744,74.4,,,
A1TA9VWAOBSBRU,256,1.434421834,31,507,744,74.4,,,
A3MD5UWAURC93O,256,1.3763314,35,470,744,74.4,,,
A120VPMBCHTEAN,256,1.337502771,51,458,744,74.4,,,
AGL5IMT97RRC1,256,1.304191224,35,460,744,74.4,,,
A2TLUSEDI32UOF,256,1.389102286,49,493,744,74.4,,,
AKBVYIIHWI04B,256,1.408248409,34,461,744,74.4,,,
A9GMT575AQ9A9,256,1.443976501,31,518,744,74.4,,,
A1Y8934994XINF,256,1.373930088,40,432,744,74.4,,,
A3S5FM67F3OAOW,256,1.360482531,50,449,744,74.4,,,
A1J790GX0N809T,256,1.349827776,33,457,744,74.4,,,
A3K37QVJCLI6AQ,256,1.302888394,89,453,744,74.4,,,
A2EH2GEL7ZM8WG,256,1.410269033,32,450,744,74.4,,,
A12392BNWYYHN6,256,1.530885758,40,512,744,74.4,,,
A1T0DJ0Z7VUB1U,256,1.37982485,30,530,744,74.4,,,
A9L485Z1ZT0VY,256,1.381767055,40,481,744,74.4,,,
A3LE77UKECF6VG,256,1.298245254,61,533,744,74.4,,,
A2H5TX77HBU5OX,256,1.441157627,44,501,744,74.4,,,
A3OQQ93ROQ9V74,255,1.32085397,30,430,745,74.5,,,
A3KQD7AJDUY46I,255,1.332744051,31,361,745,74.5,,,
A1XTUT3MZZDKDD,255,1.349744559,89,518,745,74.5,,,
AVL5BM38XV2ZJ,255,1.47800343,37,669,745,74.5,,,
A3G1B32IC4JGHY,255,1.382088746,45,400,745,74.5,,,
AMQ4I1PSK1UAY,255,1.337282665,64,412,745,74.5,,,
A1I9V2459TENUT,255,1.423548942,47,494,745,74.5,,,
AG52GXPWHV48P,255,1.30232839,47,397,745,74.5,,,
A161ANWB62G3M8,255,1.422858028,33,467,745,74.5,,,
A1C5F13T4XA9MY,255,1.332476442,56,532,745,74.5,,,
A3D88C6Q6M2245,255,1.383555837,41,480,745,74.5,,,
A149EK5HGL6KHC,255,1.316046501,39,392,745,74.5,,,
A1NMMEMQXWKEY5,255,1.369738087,32,520,745,74.5,,,
A3E06BCCD0AU7B,255,1.370429592,51,464,745,74.5,,,
A29Y4VNJA2NXIV,255,1.420810142,88,458,745,74.5,,,
AEYKHANM4S3X0,255,1.308554859,63,417,745,74.5,,,
A3FQWDNO97VUGG,255,1.397033663,193,534,745,74.5,,,
A2GT3TNFITYMML,255,1.38154021,108,527,745,74.5,,,
A242B26R1FUHBG,255,1.310526944,53,409,745,74.5,,,
A2AMRY5HTD7YZE,255,1.420610768,34,488,745,74.5,,,
A25510G74W33F7,255,1.286494964,30,461,745,74.5,,,
AUCSQX1WYZYUT,255,1.361247203,87,384,745,74.5,,,
A297YVGPLSW0WJ,255,1.357280038,35,481,745,74.5,,,
A1PL9LU5BMQGYI,255,1.336670057,91,534,745,74.5,,,
AWL3TDF5YY9I4,255,1.32760276,34,420,745,74.5,,,
A3V68PIJAQX3JY,255,1.356810023,42,466,745,74.5,,,
A2HOBVQG02B5FE,255,1.384676995,84,534,745,74.5,,,
A1KERU4S6WGDBO,255,1.341129695,47,500,745,74.5,,,
AHSTSNIWEQTI,255,1.383212633,39,421,745,74.5,,,
A207WNQ5BP0FU1,255,1.405148549,36,492,745,74.5,,,
AHYYP2TYAKN6Z,255,1.410870772,33,575,745,74.5,,,
A3BJZZMJE4L3I8,255,1.321065512,40,447,745,74.5,,,
AF51KJB3W1YI6,255,1.321706964,30,435,745,74.5,,,
A28H0309QH5X03,255,1.390724871,39,476,745,74.5,,,
AXVC86XZF46F0,255,1.377433783,68,425,745,74.5,,,
ACFDT3XY3J7B9,255,1.332409743,129,417,745,74.5,,,
A2YM5WMH4O8CCU,255,1.297447992,31,468,745,74.5,,,
A2J8WQHKV75MAS,255,1.39518287,62,538,745,74.5,,,
A3M2QWEXV9XK7I,255,1.361421575,44,481,745,74.5,,,
A1BSPHHD0WK3Z2,255,1.323674752,38,422,745,74.5,,,
A11NZJ0LVDH7W6,255,1.319480352,31,418,745,74.5,,,
AJ45Q2ITWCV1Z,255,1.356435612,72,491,745,74.5,,,
A2CO6YKJ92948A,255,1.379730822,50,441,745,74.5,,,
AHF54F0NH3SPS,255,1.326485808,35,502,745,74.5,,,
A28RQN7F9LYODN,255,1.403265469,49,510,745,74.5,,,
A1XZHSQVQ5E2W3,255,1.293126694,31,413,745,74.5,,,
A22ON1OL9OSD3L,255,1.37796214,41,427,745,74.5,,,
A1EJI5ZSN7Q1VC,255,1.360042173,50,455,745,74.5,,,
A2RC7BQNT35ALL,255,1.331334941,45,419,745,74.5,,,
A3TQZT3WR4IZFF,255,1.370408176,134,499,745,74.5,,,
AW2P4BHGUQMU8,255,1.369549408,36,413,745,74.5,,,
A3565Q8MI3VGYJ,255,1.349419913,112,469,745,74.5,,,
A2M1KGWC3FFURX,255,1.310227889,41,401,745,74.5,,,
A1XZEHL5G859RI,255,1.373658486,45,466,745,74.5,,,
A3OU0YLBG1OE39,255,1.363206456,35,454,745,74.5,,,
A2YEBEF8LCJEQC,255,1.366355882,34,506,745,74.5,,,
A95HC39E1TROS,254,1.302671486,43,427,746,74.6,,,
A14UT0H72FMXMU,254,1.358963654,44,441,746,74.6,,,
ADTBCTN0DNAIQ,254,1.285423439,65,496,746,74.6,,,
APSYRY0XYPQPE,254,1.311979117,39,437,746,74.6,,,
A16H09RXTKPQ00,254,1.345033933,31,425,746,74.6,,,
A3CU7NZRU0ZOEE,254,1.357842012,32,445,746,74.6,,,
A1TJ4WMLSJN51A,254,1.300788396,30,417,746,74.6,,,
A1FYWWNGWY4X1B,254,1.311183497,51,467,746,74.6,,,
AV8FEEEW94CFS,254,1.331155707,33,450,746,74.6,,,
A2H0YY7YJ8G9D4,254,1.319344356,71,406,746,74.6,,,
A2UR8PQA5DYVG1,254,1.325423941,37,392,746,74.6,,,
A2TNEAZVN7ZJJE,254,1.379346274,33,556,746,74.6,,,
A3IPNF64L8R3RJ,254,1.378992332,127,464,746,74.6,,,
A33T4RU74H2811,254,1.310397713,51,367,746,74.6,,,
A25KXEJOZ17CJX,254,1.414597177,32,424,746,74.6,,,
A16U5KR0UPS0X8,254,1.514483061,35,502,746,74.6,,,
A2218M95T8ZQXB,254,1.304417562,37,489,746,74.6,,,
A2WLL170CIIBKD,254,1.323674702,37,436,746,74.6,,,
A36F0U8F7Q0LE1,254,1.355516179,69,418,746,74.6,,,
A2TM4D750WH250,254,1.354832057,41,542,746,74.6,,,
A3DLKZFEHUSKO4,254,1.328442453,46,415,746,74.6,,,
A2OU6CFXCGROP7,254,1.367839415,95,432,746,74.6,,,
A2U15LBEGUQO8E,254,1.350034529,49,508,746,74.6,,,
A127TO6C1ESR74,254,1.313759372,38,441,746,74.6,,,
A1XEEDWWWM1KMT,254,1.345296308,54,525,746,74.6,,,
A38S02ZUL1BOUJ,254,1.331535784,85,466,746,74.6,,,
ANX0MLHQBANIY,254,1.324200654,43,409,746,74.6,,,
A31W0V9UAS7MN8,254,1.376113591,47,481,746,74.6,,,
AOFXSDX4AZA57,254,1.353614885,40,460,746,74.6,,,
A313DI8DI2BJ0S,254,1.31000831,52,460,746,74.6,,,
ASKOAI11RPEAW,254,1.321723338,30,491,746,74.6,,,
A9KK1HA4RDNUY,254,1.285535344,36,419,746,74.6,,,
AAI8G6LM4CIFP,254,1.403447572,40,533,746,74.6,,,
A26O6XFAV89MAT,254,1.340587206,30,430,746,74.6,,,
A2MXZ6UCIE1PD1,254,1.382752861,72,576,746,74.6,,,
A1BQJ1WF16UH5F,254,1.355631681,41,453,746,74.6,,,
A2CNXXVWOAPE0B,254,1.408003879,43,513,746,74.6,,,
A1KQT78NCEACNR,254,1.434168484,73,498,746,74.6,,,
A35DUMUE3CLFZ9,254,1.471790081,33,650,746,74.6,,,
A17MSEUE0J15D3,254,1.389159431,47,524,746,74.6,,,
A27KM5WAYXZ5EY,254,1.32553785,39,458,746,74.6,,,
AH9A2EMHPILHR,254,1.367791617,30,445,746,74.6,,,
A3IWE873WNTAYQ,254,1.390078944,30,460,746,74.6,,,
A2HNEAGV4QYLBE,254,1.337051658,34,445,746,74.6,,,
A3H1BG2GPDBIAI,254,1.318482785,165,508,746,74.6,,,
A3O0EJ2XG5K9Q7,254,1.415569945,38,539,746,74.6,,,
AASBXWIU1N3O4,254,1.299632923,139,419,746,74.6,,,
AKBB1CD18RLZ9,254,1.34059214,56,487,746,74.6,,,
A12QEH60NMI9UG,254,1.304103649,44,423,746,74.6,,,
A8TUKVLF4IKZO,254,1.296530681,35,414,746,74.6,,,
A1YCJXNHARGRVR,254,1.364502885,34,462,746,74.6,,,
A8BY6CKFDUU33,254,1.333859369,36,445,746,74.6,,,
A3CHVZLC5SXK52,254,1.382685663,38,434,746,74.6,,,
AC1E4QBYUSXGY,254,1.359515918,99,481,746,74.6,,,
A2MEKM3QYLDG30,254,1.318884662,47,459,746,74.6,,,
A2YP2K9B82H1RD,254,1.309530598,55,441,746,74.6,,,
A1TDMSBYWU6QC0,254,1.335158177,76,392,746,74.6,,,
A3J28FOEDYCB78,254,1.323786433,40,449,746,74.6,,,
AYX09NKQV5S83,254,1.456464033,55,537,746,74.6,,,
ACUPCXAMYCWN8,254,1.324634169,33,430,746,74.6,,,
A2ETTR1YJJWRR1,254,1.348756249,33,439,746,74.6,,,
A2CH8X08NAG75C,254,1.326847659,78,456,746,74.6,,,
A3K26BZM38PYMG,254,1.365208466,33,422,746,74.6,,,
A2UPFI5NEQNBEC,254,1.289077237,52,380,746,74.6,,,
A3K18IM154VJ9R,254,1.337329135,32,481,746,74.6,,,
A13OUQVT79L9HB,254,1.31776208,44,419,746,74.6,,,
A1FW5REQQS8T11,254,1.336266144,36,399,746,74.6,,,
A24GYXOVCY53JZ,254,1.278664767,41,473,746,74.6,,,
A1YJEHP1U40WIK,254,1.361624554,40,482,746,74.6,,,
A2Q83ACRPSCWZ2,254,1.318163787,49,459,746,74.6,,,
A2VESKYGU4Z2HA,254,1.389592621,57,436,746,74.6,,,
A21Z0678KOSL8U,254,1.36671779,32,405,746,74.6,,,
AATOPQ8HE4XYT,254,1.357013426,50,421,746,74.6,,,
A2ISUBFW3QH8VX,254,1.322378095,54,407,746,74.6,,,
A27UUUKYBTJTJ8,254,1.346776389,55,426,746,74.6,,,
APQBEJLXZ2TV5,254,1.48180302,37,614,746,74.6,,,
A1WOPE3LTPIM6Q,254,1.545966575,57,710,746,74.6,,,
A2NZRZKLYQL2SL,254,1.313268916,31,468,746,74.6,,,
A22QCKATL4N6JS,254,1.32213555,30,429,746,74.6,,,
AK2LVBITZVSUE,253,1.314428014,30,370,747,74.7,,,
A3CPMVVSEOXCX1,253,1.346744544,78,457,747,74.7,,,
APGNS6OHO39ZH,253,1.358658098,121,439,747,74.7,,,
A3LI5MISVOLX81,253,1.309159229,30,408,747,74.7,,,
AT5TCUUV3PD0K,253,1.445384968,37,525,747,74.7,,,
A1LIS4BFMI6C4A,253,1.314359079,31,443,747,74.7,,,
AKL671O7C1YPT,253,1.276428367,32,405,747,74.7,,,
ANQ7FGRAAI9BF,253,1.334262169,51,547,747,74.7,,,
A1K3YJ7HMCXGI8,253,1.333357085,55,489,747,74.7,,,
A1V5RI0GM0NYUB,253,1.343682352,43,444,747,74.7,,,
A26VC77GLD48KK,253,1.32211489,32,435,747,74.7,,,
A3KSONYD4SXCGJ,253,1.363816517,36,483,747,74.7,,,
A1OUH4F428IQG8,253,1.334975631,49,427,747,74.7,,,
A2HP2FE5FPKTH2,253,1.359196235,56,562,747,74.7,,,
A33PT7G2MPDMUE,253,1.355393441,79,418,747,74.7,,,
A2RN6KK6MHAWJM,253,1.365158788,38,462,747,74.7,,,
AURVFDRZBU7O8,253,1.365901096,51,489,747,74.7,,,
A1303BQ4PJ7EYM,253,1.391697361,36,541,747,74.7,,,
A2DZ0Y7WRW6E4X,253,1.485666564,30,480,747,74.7,,,
A12TCY12RMA0YE,253,1.36043846,36,512,747,74.7,,,
A16AFEPT3H8KNX,253,1.384861914,41,476,747,74.7,,,
AWUKS7YUXRNAV,253,1.326402011,36,463,747,74.7,,,
AUBFKYXOWA6A0,253,1.351915125,39,427,747,74.7,,,
A3II8B0TVCYCSD,253,1.31901319,32,487,747,74.7,,,
A17GQ75HS51952,253,1.364727173,54,454,747,74.7,,,
A255H8BACCZ6LU,253,1.34122479,47,448,747,74.7,,,
AG96NRXERX06U,253,1.349221161,52,490,747,74.7,,,
A1V0ZSTG3944M7,253,1.340371043,31,489,747,74.7,,,
A14CCNMRZNU6XB,253,1.309229556,30,441,747,74.7,,,
APVFJYDRTYNK5,253,1.358224503,34,409,747,74.7,,,
A2GR4AYN9175CS,253,1.380145547,79,410,747,74.7,,,
AS80XLUGT7782,253,1.365496761,62,475,747,74.7,,,
A2JDGOZABRI1LW,253,1.475688134,33,634,747,74.7,,,
A2GO1JFUJQ35H3,253,1.352142763,53,449,747,74.7,,,
A2CHIAR7FINYMS,253,1.417808616,31,488,747,74.7,,,
ACLDIFCU9NIIU,253,1.287712265,48,381,747,74.7,,,
A3K3KNDCOD95ON,253,1.333380611,97,525,747,74.7,,,
A1O4QMADDZVFZ9,253,1.32286007,49,447,747,74.7,,,
A7BI9DHI4C6EX,253,1.38485088,55,392,747,74.7,,,
A1S9T87JJX18NG,253,1.331897025,50,452,747,74.7,,,
A2VK56WUV6HNB5,253,1.326431897,40,462,747,74.7,,,
A1DAQ2GTY406E6,253,1.43285631,32,479,747,74.7,,,
A2JU7J21AQJIEP,253,1.337393871,42,449,747,74.7,,,
A2U2IWULOGF2BV,253,1.306405132,33,454,747,74.7,,,
A1DRIEWQV1P7QG,253,1.303301109,31,510,747,74.7,,,
A1EZD7IJOOAF6S,253,1.342560945,86,487,747,74.7,,,
A3IJYVUFQWAJWL,253,1.330590352,62,403,747,74.7,,,
A1I4YAA9N1VVU7,253,1.347965778,49,449,747,74.7,,,
A35NFID6108GBD,253,1.293727551,34,475,747,74.7,,,
AQ0W6FHYENXKV,253,1.311007137,31,480,747,74.7,,,
A2WFZFVJCP3NH6,253,1.327461259,46,471,747,74.7,,,
APAJIRSOLK23J,253,1.327185433,32,394,747,74.7,,,
A1JT0VZE1TEZ13,253,1.356122718,44,460,747,74.7,,,
A1YLSJQFTRDIS2,253,1.386924492,44,522,747,74.7,,,
A2JU496OQUPD1E,253,1.327349108,32,488,747,74.7,,,
A1WRNH1IJHTE42,253,1.330480996,47,411,747,74.7,,,
A2A0ZQBHZBWSYG,253,1.328469045,94,408,747,74.7,,,
A3HBLTNXSLAS7A,253,1.438229162,108,612,747,74.7,,,
A9BQYWJ4IZWNM,253,1.340410535,48,494,747,74.7,,,
A1IMLE4QIR7OD0,253,1.31575166,55,386,747,74.7,,,
A3PEU3A1ELRGYD,253,1.344906324,91,486,747,74.7,,,
A271V9TVAG8PJO,253,1.351296554,35,496,747,74.7,,,
